4.876860520621016937e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.700144725648335964e-01,7.584240437005462798e-01,2.777777777777777901e-01,4.113356250524021762e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.375000000000000000e-01,1.173602353930222782e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.598725510512321590e-01,5.000000000000000000e-01,0.000000000000000000e+00,6.924093524639380881e-01,7.222621962246876803e-01,5.555555555555555802e-01,3.893686593443447808e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.875000000000000000e-01,9.779319041614123464e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.328570235587762216e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.178099970209134262e-01,7.873679320889060973e-01,3.055555555555555802e-01,3.098012911880607123e-01,2.000000000000000111e-01,4.000000000000000222e-01,3.750000000000000000e-01,2.023959646910466689e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.541845669447202583e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.637736854333844638e-01,7.794606474618934744e-01,4.444444444444444198e-01,6.750230569296554739e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.251786464901218671e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.173162315442848547e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.438526754925833817e-01,4.444444444444444198e-01,6.002347614655824115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.882622631724910955e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.958732261787520024e-01,4.444444444444444198e-01,4.592940387356418408e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,9.056326187473729208e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.630328973346241050e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.048376007014796385e-01,8.314811981480620950e-01,4.444444444444444198e-01,5.253626226209441308e-01,0.000000000000000000e+00,2.999999999999999889e-01,4.375000000000000000e-01,6.208490962589323023e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.521579822610692689e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.664645598250704572e-01,8.314811981480620950e-01,5.833333333333333703e-01,5.835499287331264995e-01,0.000000000000000000e+00,4.000000000000000222e-01,4.375000000000000000e-01,2.004413619167717472e-02,1.000000000000000000e+00,1.000000000000000000e+00
8.074373400057940353e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.178099970209134262e-01,3.043007141827282214e-02,3.055555555555555802e-01,6.328498365054079366e-01,0.000000000000000000e+00,5.999999999999999778e-01,5.000000000000000000e-01,2.176544766708701090e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.803760372882508844e-01,5.000000000000000000e-01,0.000000000000000000e+00,6.280915189486613315e-01,5.375364316488873140e-01,5.277777777777777901e-01,3.416617758028003826e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,1.268600252206809539e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.193315786163686686e-03,0.000000000000000000e+00,1.000000000000000000e+00,7.322501685062441368e-01,6.282425978938938060e-01,1.666666666666666574e-01,3.479500293451832649e-01,2.000000000000000111e-01,1.000000000000000056e-01,6.250000000000000000e-02,4.251786464901218671e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.203060548044913247e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,8.195690450238953817e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.600419400035259287e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.178099970209134262e-01,7.958732261787520024e-01,7.222222222222222099e-01,5.203320197870378028e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,7.839428331231608829e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.427466372220624446e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,7.152678796009055429e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.120030063188368175e-01,5.000000000000000000e-01,0.000000000000000000e+00,8.668341356058234526e-01,2.248290795220639626e-01,5.833333333333333703e-01,3.134065565523602159e-01,4.000000000000000222e-01,2.000000000000000111e-01,6.250000000000000000e-02,1.665195460277427500e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.124985952985544990e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.706210553115163675e-01,4.444444444444444198e-01,4.701098348285402961e-01,4.000000000000000222e-01,2.000000000000000111e-01,6.250000000000000000e-02,1.209121479613282923e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.743662863405283980e-01,5.000000000000000000e-01,0.000000000000000000e+00,2.046630284003402855e-01,0.000000000000000000e+00,4.444444444444444198e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,1.105506515342580959e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.758248046047400370e-02,0.000000000000000000e+00,1.000000000000000000e+00,5.720413120880559754e-01,6.282425978938938060e-01,5.833333333333333703e-01,4.680975936949778315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.320823500423214059e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.181599130614123916e-01,7.584240437005462798e-01,2.777777777777777901e-01,5.606606858388530901e-01,0.000000000000000000e+00,2.999999999999999889e-01,1.250000000000000000e-01,1.317360235393022320e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.051558986635489301e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.307823933403472694e-01,7.958732261787520024e-01,5.277777777777777901e-01,5.436404795841368598e-01,0.000000000000000000e+00,4.000000000000000222e-01,1.250000000000000000e-01,9.796132828919713181e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.237188865073399757e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.706210553115163675e-01,4.444444444444444198e-01,4.179592521170453767e-01,4.000000000000000222e-01,2.000000000000000111e-01,6.250000000000000000e-02,1.209121479613282923e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.390119355806494594e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.151191226292275438e-01,7.605995522699731115e-01,8.611111111111111605e-01,4.182946256393058060e-01,4.000000000000000222e-01,5.000000000000000000e-01,2.500000000000000000e-01,1.318411097099621634e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.342039928402803450e-02,8.524436420313401541e-01,4.444444444444444198e-01,8.943573404879684441e-01,2.000000000000000111e-01,2.000000000000000111e-01,5.625000000000000000e-01,7.839428331231608829e-03,0.000000000000000000e+00,1.000000000000000000e+00
5.160017402833321221e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.074285260699421318e-01,7.687209591263952646e-01,5.277777777777777901e-01,4.484782426427433855e-01,4.000000000000000222e-01,6.999999999999999556e-01,5.000000000000000000e-01,1.791719209751996625e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.162082442829939777e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.692841909053910104e-02,7.945209411156664014e-01,5.000000000000000000e-01,4.976104636538946080e-01,2.000000000000000111e-01,1.000000000000000056e-01,6.250000000000000000e-02,5.468684321143337315e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.671258622804927430e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.664645598250704572e-01,6.282425978938938060e-01,5.833333333333333703e-01,6.048461473966630919e-01,0.000000000000000000e+00,2.000000000000000111e-01,3.750000000000000000e-01,6.208490962589323023e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.687234588749810527e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.488439236040855929e-01,7.843042499523995570e-01,4.444444444444444198e-01,4.071434560241469214e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,9.056326187473729208e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.466090764848338168e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.937694658264457748e-01,0.000000000000000000e+00,4.444444444444444198e-01,5.526117213046030097e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.063624469950729817e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.890130078478878595e-01,8.561353595524645588e-01,5.277777777777777901e-01,5.002934518319779311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.611094100047733235e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.178099970209134262e-01,3.043007141827282214e-02,3.055555555555555802e-01,5.624213968307202327e-01,2.000000000000000111e-01,4.000000000000000222e-01,3.750000000000000000e-01,1.070617906683480475e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.641845978739263634e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.055360512052046063e-01,7.018536278479581281e-01,4.722222222222222099e-01,5.189066823174310894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.933740361686136222e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.668341356058234526e-01,5.978125264756209978e-01,5.833333333333333703e-01,3.547413431709566800e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,9.995796553173603646e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.151066490576386769e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.664645598250704572e-01,8.010511267297892868e-01,5.833333333333333703e-01,3.559151504988681269e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.875000000000000000e-01,1.969945355191256992e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.947022393776217442e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.307823933403472694e-01,7.085790015838044908e-01,1.666666666666666574e-01,1.645845560492999182e-01,1.000000000000000000e+00,8.000000000000000444e-01,1.875000000000000000e-01,2.872635561160151452e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.675813463895821309e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.822574644897806628e-01,6.398115741202462514e-01,5.833333333333333703e-01,4.145216735138760877e-01,4.000000000000000222e-01,5.999999999999999778e-01,3.125000000000000000e-01,2.623160992013450973e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.663301569038627248e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.048376007014796385e-01,6.737329629659395414e-01,7.222222222222222099e-01,5.172298147061290541e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.875000000000000000e-01,9.779319041614123464e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.906573177986237322e-02,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.438526754925833817e-01,4.444444444444444198e-01,4.664207260836757407e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.251786464901218671e-03,1.000000000000000000e+00,1.000000000000000000e+00
8.486505071874319572e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.048376007014796385e-01,8.259540407374367232e-01,3.055555555555555802e-01,5.490064559403035060e-01,4.000000000000000222e-01,8.000000000000000444e-01,5.625000000000000000e-01,2.764817150063051884e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.519930264949889365e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.365906263688110300e-01,8.058947292202952584e-01,4.444444444444444198e-01,3.966630334535088398e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,2.781000420344682464e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.203060548044913247e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,8.195690450238953817e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.496114776222038589e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.178099970209134262e-01,7.873679320889060973e-01,3.055555555555555802e-01,5.558816131466421950e-01,2.000000000000000111e-01,2.999999999999999889e-01,4.375000000000000000e-01,1.737494745691467099e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.868230241134400726e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.151191226292275438e-01,8.567333690152976189e-01,1.666666666666666574e-01,3.294206422402951584e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.000000000000000000e-01,3.132828919714165938e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.599833807065674240e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.850986325071551031e-01,5.457919757894524881e-01,5.833333333333333703e-01,4.203068667728682706e-01,2.000000000000000111e-01,1.000000000000000056e-01,1.875000000000000000e-01,6.191677175283732439e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.530891575605928701e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.664645598250704572e-01,3.043007141827282214e-02,3.055555555555555802e-01,6.104636538945250601e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.353887852760483401e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.438526754925833817e-01,4.444444444444444198e-01,6.047623040160979846e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.838482530668884452e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.588943434674827238e-01,8.314811981480620950e-01,5.833333333333333703e-01,6.104636538945250601e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.423063084239817311e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.664645598250704572e-01,6.918321248064148721e-01,5.833333333333333703e-01,2.947094826863419503e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,2.932955023118957727e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.777931392834939617e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.280915189486613315e-01,6.665799539391792372e-01,6.944444444444444198e-01,2.834744696906179584e-01,0.000000000000000000e+00,6.999999999999999556e-01,6.875000000000000000e-01,2.590163934426229289e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.097470300229804629e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.432106415778888198e-01,7.958732261787520024e-01,1.000000000000000000e+00,4.641569548084178432e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.500000000000000000e-01,8.736864228667507240e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.124985952985544990e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.280915189486613315e-01,7.706210553115163675e-01,4.444444444444444198e-01,4.701098348285402961e-01,4.000000000000000222e-01,2.000000000000000111e-01,6.250000000000000000e-02,1.209121479613282923e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.581140194874617655e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.178099970209134262e-01,6.918321248064148721e-01,3.055555555555555802e-01,4.199714932506078968e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.125000000000000000e-01,1.597099621689785504e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.209595889302309102e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.048376007014796385e-01,7.451810250458187346e-01,4.861111111111111049e-01,5.045694642407982933e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.875000000000000000e-01,9.779319041614123464e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.713385232541235759e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.796266956455604691e-01,7.584240437005462798e-01,2.777777777777777901e-01,7.361448813616165987e-01,0.000000000000000000e+00,2.999999999999999889e-01,3.750000000000000000e-01,1.733501471206389324e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.712622312123114332e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.534921635056366696e-01,7.438526754925833817e-01,7.222222222222222099e-01,4.681814370755428834e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,7.839428331231608829e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.893617964507704254e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.048376007014796385e-01,7.128711110629766257e-01,3.055555555555555802e-01,4.589586652133814115e-01,5.999999999999999778e-01,9.000000000000000222e-01,5.625000000000000000e-01,3.471836906263135736e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.200368676137189117e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.048376007014796385e-01,8.271914711641046303e-01,1.666666666666666574e-01,3.728515133730191944e-01,2.000000000000000111e-01,5.000000000000000000e-01,1.250000000000000000e-01,2.025010508617065830e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.874787232836094608e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.192000166307328080e-01,6.145594032530107276e-01,6.388888888888888395e-01,3.797266705793577724e-01,4.000000000000000222e-01,5.000000000000000000e-01,2.500000000000000000e-01,1.318411097099621634e-02,1.000000000000000000e+00,1.000000000000000000e+00
3.427466372220624446e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,7.152678796009055429e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.748379567341644458e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.561830378973226630e-01,9.044641927175087748e-01,5.833333333333333703e-01,5.597384086526369096e-01,0.000000000000000000e+00,5.999999999999999778e-01,3.125000000000000000e-01,1.406473308112652330e-02,1.000000000000000000e+00,1.000000000000000000e+00
6.090857635957057648e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,8.717196277353903566e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.853066682337464188e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,6.145594032530107276e-01,4.722222222222222099e-01,4.841116793829127185e-01,2.000000000000000111e-01,1.000000000000000056e-01,0.000000000000000000e+00,5.468684321143337315e-03,1.000000000000000000e+00,1.000000000000000000e+00
4.822785958552801566e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.664645598250704572e-01,8.314811981480620950e-01,5.833333333333333703e-01,5.551270227215562292e-01,0.000000000000000000e+00,2.000000000000000111e-01,3.125000000000000000e-01,2.425598991172761565e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.162082442829939777e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,5.762220472077252964e-01,4.722222222222222099e-01,4.566110505575584622e-01,2.000000000000000111e-01,1.000000000000000056e-01,6.250000000000000000e-02,5.468684321143337315e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.934484724580574300e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.691554342167563951e-01,6.862703370219538357e-01,5.833333333333333703e-01,5.590676616081160510e-01,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,2.353089533417402138e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.766251493622913227e-01,5.000000000000000000e-01,0.000000000000000000e+00,6.925495996563963974e-01,8.010511267297892868e-01,6.666666666666666297e-01,5.707218915066656351e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.251786464901218671e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.320613181821461757e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.601823373377208148e-01,7.186005046253478579e-01,9.305555555555555802e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.999999999999999778e-01,3.125000000000000000e-01,2.484657419083648525e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.173162315442848547e-01,5.000000000000000000e-01,0.000000000000000000e+00,6.280915189486613315e-01,7.186005046253478579e-01,6.388888888888888395e-01,6.002347614655824115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.782936769361938373e-02,5.000000000000000000e-01,0.000000000000000000e+00,7.288254065316097652e-01,8.263032975970248106e-01,2.916666666666666852e-01,5.004611385931081458e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.712622312123114332e-01,5.000000000000000000e-01,0.000000000000000000e+00,4.178099970209134262e-01,7.222621962246876803e-01,7.222222222222222099e-01,4.681814370755428834e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.250000000000000000e-02,7.839428331231608829e-03,1.000000000000000000e+00,1.000000000000000000e+00
2.993529610075497671e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.369782052681818185e-01,8.058947292202952584e-01,1.666666666666666574e-01,2.498532740840111177e-01,2.000000000000000111e-01,2.999999999999999889e-01,3.125000000000000000e-01,1.827868852459016424e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.355368330761054119e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.432106415778888198e-01,7.958732261787520024e-01,5.833333333333333703e-01,4.267628070763813120e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.500000000000000000e-01,8.736864228667507240e-03,1.000000000000000000e+00,1.000000000000000000e+00
3.880914308572441240e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.792623838433649475e-01,8.378722738233772560e-01,4.722222222222222099e-01,3.550767166932171093e-01,4.000000000000000222e-01,5.999999999999999778e-01,2.500000000000000000e-01,1.818411097099621732e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.947022393776217442e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.335354401749294873e-01,4.937714251032839230e-01,5.833333333333333703e-01,1.645845560492999182e-01,1.000000000000000000e+00,8.000000000000000444e-01,1.875000000000000000e-01,2.872635561160151452e-02,1.000000000000000000e+00,1.000000000000000000e+00
7.762503904812274591e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.048376007014796385e-01,7.605995522699731115e-01,4.444444444444444198e-01,7.927391632430620394e-01,0.000000000000000000e+00,2.000000000000000111e-01,4.375000000000000000e-01,7.467423287095418562e-03,0.000000000000000000e+00,1.000000000000000000e+00
7.540488908271189561e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.671630103287953140e-01,7.438526754925833817e-01,5.000000000000000000e-01,4.526704116709985848e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.627538127978869431e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.891251812360847051e-01,0.000000000000000000e+00,4.444444444444444198e-01,7.752997400855202725e-01,2.000000000000000111e-01,2.000000000000000111e-01,8.750000000000000000e-01,8.131567885666246207e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.909486709204634425e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.432106415778888198e-01,7.958732261787520024e-01,5.833333333333333703e-01,3.674855370168525481e-01,2.000000000000000111e-01,2.999999999999999889e-01,1.875000000000000000e-01,6.796973518284994339e-03,1.000000000000000000e+00,1.000000000000000000e+00
5.203060548044913247e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.819532582350508854e-01,7.605995522699731115e-01,5.833333333333333703e-01,8.195690450238953817e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.173162315442848547e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.794369561445043004e-01,6.665799539391792372e-01,6.388888888888888395e-01,6.002347614655824115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
